,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
5749,Petroquip4,"Ozo to Nengi: Why were you in that position with Kiddwaya in the toilet, with your zip down? #Bbnaija",2020-08-29 23:33:23+00:00,0,3,,#Bbnaija,
5750,dee_zedd,Ozo so bad wants to be in this conversation #BBNaija,2020-08-29 23:33:23+00:00,0,1,,#BBNaija,
5751,symply_kim,Kidd and Nengi o #BBNaija,2020-08-29 23:33:22+00:00,0,3,,#BBNaija,
5752,patootie111,I feel a certain way about you. Omo this night na cruise #BBNaija,2020-08-29 23:33:22+00:00,0,5,,#BBNaija,
5753,VisaNigeria,"Today, we give fist bumps to @Keexstribe as we celebrate this incredible Nigerian born sneaker brand whose uniqueness to tell African stories with their shoes also led them to take advantage of the numerous opportunities that eCommerce provides.",2020-08-15 10:08:49+00:00,805,9528,@keexstribe,,
5754,HIdoreyin,@Ebuka are you seeing NenKidd? #BBNaija,2020-08-29 23:33:22+00:00,0,1,@Ebuka,#BBNaija,
5755,selasilaw,Nengi telling Ozo she sees him as a brother? fatality .. #BBNaija,2020-08-29 23:33:22+00:00,0,3,,#BBNaija,
5756,Hephzibaah_,This thing na turn by turn... seems it's our turn. #BBNaija,2020-08-29 23:33:22+00:00,1,2,,#BBNaija,
5757,kennanick,How you eat after a smooth party highness. Kidd as e de hot Kiddrica Wayademgeng Chilled #BBNaija #bbnaijalockdown2020 #bbnaija2020 #SmoothParty #BBNaija #PartyHardWithErica,2020-08-29 23:33:22+00:00,0,8,,#BBNaija #bbnaijalockdown2020 #bbnaija2020 #SmoothParty #BBNaija #PartyHardWithErica,
5758,jnrvalent,"Pls, what's wrong with Nengi this night? How many bottles did she take ? #BBNaija",2020-08-29 23:33:22+00:00,0,2,,#BBNaija,
5759,ruby_etoh,Mad o!!!! 100/100!!!! #DJSwitch #BBNaija ,2020-08-29 23:33:21+00:00,0,0,,#DJSwitch #BBNaija,
5760,Omotola61749327,Kiddrica shippers please we are sorry the girl is drunk #Bbnaija,2020-08-29 23:33:21+00:00,0,2,,#Bbnaija,
5761,TheFlekside,See the way Ozo is looking at kidd and Nengi #bbnaija,2020-08-29 23:33:21+00:00,0,2,,#bbnaija,
5762,charlinekhandy,Erica just port to ozo and leave kidawaya for Nengi #bbnaija,2020-08-29 23:33:21+00:00,0,5,,#bbnaija,
5763,Vibez_pr,Nengi is drunk. Saying Kidd is distancing himself from her #vibezBBNaijaLockdown #BBNaija #vibezBBNaija,2020-08-29 23:33:21+00:00,0,3,,#vibezBBNaijaLockdown #BBNaija #vibezBBNaija,
5764,NicciKwanini,"Nengi,Kidd and Trikytee what's going on ??#BBNaija ",2020-08-29 23:33:21+00:00,0,0,,#BBNaija,
5765,codedcruise,Nengi and Erica should just switch men #BBNaija,2020-08-29 23:33:20+00:00,0,4,,#BBNaija,
5766,Meekky3,Just look at. This girl is stupid af #BBNaija,2020-08-29 23:33:20+00:00,0,3,,#BBNaija,
5767,OtegaMarley,"Ozo have entered one chance walahi,if he knows what’s good for his heart he should over Nengi’s matter like Laycon did with Erica #BBNaija",2020-08-29 23:33:20+00:00,0,7,,#BBNaija,
5768,pejumadey,Nenkidd forever #BBNaija,2020-08-29 23:33:19+00:00,1,1,,#BBNaija,
5769,MukololoWaMatsa,Nengi and Kidd ehn >>>>>>>#Bbnaija,2020-08-29 23:33:19+00:00,0,2,,#Bbnaija,
5770,bobo_khalifa_,"Attention don dey shift to kidd oo , nengi , don’t let alcohol take over you this night.. maybe when you are in your right state so we know its not the alcohol #BBNaija",2020-08-29 23:33:19+00:00,0,2,,#BBNaija,
5771,FunmiPapi,Ozo is having heartache ooo.. somebody should check up on him . #bbnaija,2020-08-29 23:33:19+00:00,0,4,,#bbnaija,
5772,Temmy89374628,Somebody hold Nengi oh babe is really drunk chai #BBNaija,2020-08-29 23:33:19+00:00,0,3,,#BBNaija,
5773,Real_Chimmeli,So Nengi feels Kidd distances himself from her and that maybe he's bored of her #BBNaijaLockdown #BBNaija #bbnaijalockdown2020,2020-08-29 23:33:18+00:00,1,2,,#BBNaijaLockdown #BBNaija #bbnaijalockdown2020,
5774,AirtelNigeria,Catch it if you can. Take a screenshot on *444#and share. Tag that friend that'll definitely catch it.,2020-08-07 17:44:27+00:00,306,5024,,,
5775,LiamZeeland,Nengi likes male attention. & it's not a crime but sometimes don't make it too obvious. #BBNaija ,2020-08-29 23:33:18+00:00,1,59,,#BBNaija,
5776,motunrayokaree2,Nengi wassup now? This conversatiom no make sense. #BBNaija,2020-08-29 23:33:18+00:00,0,4,,#BBNaija,
5777,Adaeze645,"Nene to Kidd, why are distances yourself from me. You are my friend awwww, #BBNaija",2020-08-29 23:33:18+00:00,0,1,,#BBNaija,
5778,ExclusiveRuth,Accent don change #BBNaija,2020-08-29 23:33:18+00:00,0,1,,#BBNaija,
5779,M_Andy__,Something is dodgy here #Bbnaija,2020-08-29 23:33:18+00:00,0,1,,#Bbnaija,
5780,NkayTheGreat,Sips coffee ...Why would Nengi need Kidd to help with her zip in the bathroom while Ozo is there. After all she said they’re both her brothers &amp; she knows that #Kidd is with #Erica. Is there smth I am missing? #BBNaija #bbnaijalockdown2020 #SmoothParty,2020-08-29 23:33:18+00:00,0,2,,#Kidd #Erica #BBNaija #bbnaijalockdown2020 #SmoothParty,
5781,alrhemist,AyibaNENGIMOTE!!! #BBNaija,2020-08-29 23:33:17+00:00,0,1,,#BBNaija,
5782,Apici8,#BBNaija...Kidd please move closer we don't like the distancing ... My own still is...My sisters who were last seen on the Kiddrica ship please come back home we miss you...we need you for that 85million ,2020-08-29 23:33:17+00:00,1,23,,#BBNaija,
5783,iamcobfire1,"Nengi don trip ooo for Kidd at last she don talk Kidd na real gee, you see that stupid, nonsense bois called Ozo and Laycon dem be first grade okirika MUMU, the tailor wey sew lekan cloth na madman #BBNaija #OwambeWithNengi #OzoBornWinner Nengi Ozo and Erica @BBNaija",2020-08-29 23:33:17+00:00,1,6,@BBNaija,#BBNaija #OwambeWithNengi #OzoBornWinner,
5784,Nokxxy_M,Good night #BBNaija,2020-08-29 23:33:17+00:00,0,0,,#BBNaija,
5785,MzansiQueen,Kidd is more like a brother to her he touches her whenever he likes...Ozo is more like a brother to her he can't touch her #BBNaija,2020-08-29 23:33:17+00:00,0,2,,#BBNaija,
5786,Ntha_mos,M sending luv & light 2 Erica & Ozo #bbnaija,2020-08-29 23:33:16+00:00,1,7,,#bbnaija,
5787,nengithecontent,nengi will choke me with content this night #NengiqueenofContent #BBNaija,2020-08-29 23:33:16+00:00,0,2,,#NengiqueenofContent #BBNaija,
5788,YSandimanie,Not nenji saying she feels a certain way when Kidd distance himself from her. Erica!!!!!!! Grab Lucy and come out ohhhh!!!! It’s time to fight for your love. #BBNaija ,2020-08-29 23:33:16+00:00,4,61,,#BBNaija,
5789,i_am_wiznif,Only God knows who gave Kayode work for BBN #senselesskayode #Bbnaija,2020-08-29 23:33:16+00:00,0,0,,#senselesskayode #Bbnaija,
5790,Omo_Naira,If she said he was helping her zip up then that is what he was doing. What exactly are you people implying?! #Bbnaija ,2020-08-29 23:33:16+00:00,2,9,,#Bbnaija,
5791,SharonDoofanSam,All you shippers should better unship o! For the sake of your mental health because E BE things #BBNaija,2020-08-29 23:33:16+00:00,0,0,,#BBNaija,
5792,NaaSemira,"Dear showmax, let our subscription show all the happenings in that house. We can't pay so much and still be denied beautiful moments. #LetOurSubscriptionCount campaign is on. #BBNaija",2020-08-29 23:33:16+00:00,0,4,,#LetOurSubscriptionCount #BBNaija,
5793,Ayowolede,"- imagine say I fresh like Ozo. Godddd As I be like this, I still soji pass am. Why this . #bbnaija",2020-08-29 23:33:16+00:00,0,2,,#bbnaija,
5794,tokedollz,"Ngozi i just need you to live your best life in that house without getting a third strike. Allow us win the money for you, come out to give us mad ass lewks, become the number one actress you’ve always wanted to be and just be happy and wealthy. You are a STAR my love!! #bbnaija ",2020-08-29 23:33:16+00:00,3,41,,#bbnaija,
5795,JLCPCB,"Only $2 for PCB Prototype, 24 Hours Fast Turn Order here https://jlcpcb.com/v JLCPCB The First Choice of Tech-Hackers!",2020-08-20 06:30:06+00:00,52,473,,,
5796,CruiseQueenn,Nengi my fave #OwambeWithNengi #BBNaija ,2020-08-29 23:33:16+00:00,1,8,,#OwambeWithNengi #BBNaija,
5797,TserunD,Nengi and her brother fit o ozone ane kidrica keep shipping o #Bbnaija ,2020-08-29 23:33:16+00:00,0,2,,#Bbnaija,
5798,Xplizitus,"Nengi: Kidd is like my brother Nengi: Kidd, why you distancing yourself from me Nengi: Kidd why are you avoiding me..#BBNaija ",2020-08-29 23:33:15+00:00,9,52,,#BBNaija,
5799,LittlezipsK,Ozo you f##king deserve better #BBNaija,2020-08-29 23:33:15+00:00,0,0,,#king #BBNaija,
5800,happy_cuteangel,She is hungrying for kidds attention. Kidd give her that abeg Ozo move on biko. #BBNaija,2020-08-29 23:33:15+00:00,0,0,,#BBNaija,
5801,IswagPrettygir,Prince made the best decision to leave Nengi. Ozo you better wake up. This girl no send you. Kidd is the mean target! #Bbnaija,2020-08-29 23:33:15+00:00,2,19,,#Bbnaija,
5802,Derastico,Nawa oh #BBNaija,2020-08-29 23:33:15+00:00,0,0,,#BBNaija,
5803,Sleekie3,This girl is drunk ooo #BBNaija ,2020-08-29 23:33:15+00:00,1,3,,#BBNaija,
5804,Gsamito_,Kidd and Nengi thing is gonna come to reality really soon #BBNaija,2020-08-29 23:33:15+00:00,0,1,,#BBNaija,
5805,cindy42805991,#Iconslovedjswitch #Iconslovedjswitch #Iconslovedjswitch #Iconslovedjswitch #BBNaija #LayCONSISTENT #Laycon #LAYCONtent,2020-08-29 23:33:15+00:00,0,0,,#Iconslovedjswitch #Iconslovedjswitch #Iconslovedjswitch #Iconslovedjswitch #BBNaija #LayCONSISTENT #Laycon #LAYCONtent,
5806,Bbnaija_5gist,Jesoz my heart! #BBNaija ,2020-08-29 23:33:15+00:00,0,1,,#BBNaija,
5807,didorex,So sad seeing my boy let this lady use him play her game . Just pray God opens his eyes so he can fully detach himself from that situationship #BBNaija,2020-08-29 23:33:14+00:00,1,3,,#BBNaija,
5808,Vall_erie,See Ozo using corner eye to look at them #BBNaija,2020-08-29 23:33:14+00:00,0,2,,#BBNaija,
5809,chayonwa,Ozo and neo gossip Kayode please take is there #BBNaija,2020-08-29 23:33:13+00:00,0,1,,#BBNaija,
5810,ISamcyn,Omo Shayo Nah Bastard. #BBNaija,2020-08-29 23:33:13+00:00,0,1,,#BBNaija,
5811,fatboymechanism,"Party don end ,make we go chop Indomie #BBNaija",2020-08-29 23:33:13+00:00,0,0,,#BBNaija,
5812,JeffJudith0,My Erica does not give a fuck about camera to show herself. I'm a proud Elite #BBNaija ,2020-08-29 23:33:13+00:00,12,109,,#BBNaija,
5813,Chidimmahhh1,Nene likes kidd shaa #bbnaija,2020-08-29 23:33:13+00:00,1,4,,#bbnaija,
5814,ifeanyiunaks,How will your brother be bored of you?? #BBNaija Kiddwaya receive 600 years for doing this to sister Nengi ,2020-08-29 23:33:13+00:00,0,1,,#BBNaija,
5815,burnadfissh,Kid is boring nengi Nengi needs some good man just like kid wayya #BBNaija,2020-08-29 23:33:13+00:00,0,0,,#BBNaija,
5816,VisaNigeria,"Today, we give fist bumps to @Keexstribe as we celebrate this incredible Nigerian born sneaker brand whose uniqueness to tell African stories with their shoes also led them to take advantage of the numerous opportunities that eCommerce provides.",2020-08-15 10:08:49+00:00,805,9529,@keexstribe,,
5817,jummyfunke11,"Erica dear not try this shit Nengi is doing, this street will roast her alive #BBNaija",2020-08-29 23:33:13+00:00,0,0,,#BBNaija,
5818,Duchess_Euchay,The problem is she will still not allow him distance himself. She will still say why are you beefing me. She knows he really loves her and she is using it to torment and manipulate hip. #BBnaija,2020-08-29 23:33:12+00:00,2,8,,#BBnaija,
5819,ItzmuahOG,Triky Tee you must go tomorrow...Leave Kidd and Nengi alone naaa #bbnaija,2020-08-29 23:33:12+00:00,0,4,,#bbnaija,
5820,nika77623721,Alabi Yellow should give Kidd and Nengi space abeg #BBNaija,2020-08-29 23:33:12+00:00,0,6,,#BBNaija,
5821,kalaiyo5,#BBNaija #Ozone nengi &amp; kidd - he didn't ask Ozo. Are u bored of me?,2020-08-29 23:33:11+00:00,0,1,,#BBNaija #Ozone,
5822,MarvelynAnokye2,Ah is Nengi drunk Girl this street is ready for anything o #BBNaija #BBNaija #BBNaijaLockdown,2020-08-29 23:33:11+00:00,0,3,,#BBNaija #BBNaija #BBNaijaLockdown,
5823,Ms_nilla27,Lmfaoooo Kidd just said she got BORED of NENGI #BBNaija,2020-08-29 23:33:11+00:00,0,2,,#BBNaija,
5824,LizMate1,"@BBNaija Kidd should be reprimanded. Enough of his ugly behaviour. Nengi is drunk... and him taking advantage of her, should not be condoned. If he is not warned, he will rape someone. I don't understand his lifestyle outside... dirty #BBNaija .",2020-08-29 23:33:11+00:00,0,0,@BBNaija,#BBNaija,
5825,El_faruqq,At this point I am done with Nengi and Ozone for good. I hate a lying manipulative cheap nonsense. Let her just go and confess her feelings to kidd and be with him. Ozo deserves better. #Bbnaija #bbnaija2020 #OzoBornWinner,2020-08-29 23:33:11+00:00,0,19,,#Bbnaija #bbnaija2020 #OzoBornWinner,
5826,OgeUnique4,Neo and Ozo is talking.. Kayode we want to hear that convo #BBNaija,2020-08-29 23:33:11+00:00,0,0,,#BBNaija,
5827,Perezenuel,Lmao Lord future has trapped nengi now he’ll school ozo on how to get a woman #BBNaija,2020-08-29 23:33:11+00:00,0,0,,#BBNaija,
5828,Miss_Mmasi,Nengi to Ozo: Kiddwaya is like my brother. Nengi to kiddwaya: you are like my friend. #BBNaija ,2020-08-29 23:33:11+00:00,1,5,,#BBNaija,
5829,shakeerahnahia,Ozo is seeing them #BBNaija,2020-08-29 23:33:11+00:00,2,5,,#BBNaija,
5830,EseneGlory,"Imagine Kidd telling her he is bored of her, this guy sef #BBNaija",2020-08-29 23:33:10+00:00,1,6,,#BBNaija,
5831,belberocks,Could it be Kidd that Nengi actually likes? #BBNaija,2020-08-29 23:33:10+00:00,0,2,,#BBNaija,
5832,dsometin,I swear na neo suppose dey ozo position nw..... I fit bet say neo for don beast dis nengi of a gal.... #BBNaija #BBNaijaLockdown,2020-08-29 23:33:10+00:00,0,1,,#BBNaija #BBNaijaLockdown,
5833,tewannyong,Another one has dropped oooo.. Are you bored with me? It's revelation night #bbnaija,2020-08-29 23:33:10+00:00,6,46,,#bbnaija,
5834,awolaru,Nengi is confessing #BBNaija,2020-08-29 23:33:10+00:00,0,2,,#BBNaija,
5835,_kennylevi,"Ozo you're my guy but it high time I denounce you real quick. This babe be using you, you better wake up to reality.. guy comot for this babe ..make her feel jealous and make her also want you. My G you're a fine boy abeg #BBNaija #bbnaijalockdown2020 #OzoWakeUp",2020-08-29 23:33:10+00:00,0,3,,#BBNaija #bbnaijalockdown2020 #OzoWakeUp,
5836,FlopyMedia,Brother G.O started stammering immediately . . #BBNaija #BBNaija2020 #BBNaija20 #BBNaijaLockdown #Nengi #Laycon #Ka3na #TolaniBaj #Wathoni #PrinceBBNaija #VeeBBNaija #NeoBBNaija #LucyBBnaija #PraiseBBNaija… https://www.instagram.com/p/CEfeYHeDywJ/?igshid=1mti84xa37ty1,2020-08-29 23:33:09+00:00,0,2,,#BBNaija #BBNaija2020 #BBNaija20 #BBNaijaLockdown #Nengi #Laycon #Ka3na #TolaniBaj #Wathoni #PrinceBBNaija #VeeBBNaija #NeoBBNaija #LucyBBnaija #PraiseBBNaija,
5837,JLCPCB,"Only $2 for PCB Prototype, 24 Hours Fast Turn Order here https://jlcpcb.com/v JLCPCB The First Choice of Tech-Hackers!",2020-08-20 06:30:06+00:00,52,473,,,
5838,sleekjane02,Just saw the way nengi looks at kidd. Oh oh oh fuck I never noticed #BBNaija,2020-08-29 23:33:09+00:00,0,3,,#BBNaija,
5839,kingwanne,Why the fuck is Nengi flirting with Kidd #BBNaija,2020-08-29 23:33:09+00:00,0,3,,#BBNaija,
5840,oldmusicsoull,Nengi finish work oooo #BBNaija,2020-08-29 23:33:09+00:00,0,1,,#BBNaija,
5841,MissKayDee_,Ozo and Neo are definitely talking about them #BBNaija,2020-08-29 23:33:09+00:00,0,6,,#BBNaija,
5842,ClementEssien6,"She tells Ozo , Kidd is a brother... She tells Kidd, that he is a friend... #BBNaija #bbnaijalockdown",2020-08-29 23:33:08+00:00,0,4,,#BBNaija #bbnaijalockdown,
5843,truth_icon1,"Nene : I feel a certain way about and I’ll tell you right now, I feel you distant yourself from me and I don’t like it Kiddwaya: I fuck with you seriously Trickytee strike Kiddwaya is for the streets Nene is for the gutters #BBNaija",2020-08-29 23:33:08+00:00,15,75,,#BBNaija,
5844,chi_amaka0,Ozo! Come and carry Nengi to bed please #BBNaija,2020-08-29 23:33:08+00:00,0,1,,#BBNaija,
5845,Energy_Phoster,Ahhhh... Ozo fit punch Kidd walaiiii #BBNaija,2020-08-29 23:33:07+00:00,0,2,,#BBNaija,
5846,hlume_n,See ozo peeping #BBNaija,2020-08-29 23:33:07+00:00,0,0,,#BBNaija,
5847,Nanceeoko,"Omo, that spaghetti Nengi is cooking will soon burn #BBNaija",2020-08-29 23:33:07+00:00,0,1,,#BBNaija,
5848,julianadarko,Omo what I'm I watching?? Nengi oooo #BBNaija ,2020-08-29 23:33:07+00:00,0,6,,#BBNaija,
5849,GodswillTaiye,A what? A witch #BBNaija,2020-08-29 23:33:07+00:00,0,12,,#BBNaija,
5850,NicciNkadi, Kiddwaya got bored of somebody. I like what I’m hearing! #bbnaija #kiddrica #bbnaijalockdown2020,2020-08-29 23:33:07+00:00,0,8,,#bbnaija #kiddrica #bbnaijalockdown2020,
5851,MStampid,"Yesterday she was mad at him even to the point that Ozo tried explaining but she didn’t want to hear him. Today, she’s calling him brother and expecting him to accept whatever her explanation is. “Let it sink into your head” master in manipulation #bbnaija ",2020-08-29 23:33:07+00:00,0,2,,#bbnaija,
5852,mbali_snethemba,"Ozo is tolerant, can never be me!!!! #BBNaija",2020-08-29 23:33:07+00:00,0,0,,#BBNaija,
5853,Temwa_G,A special evening with love to you team brothers and sisters Tell KiddWaya not distance himself from Nengi coz she feels somehow when he does that! With love from Ebuka&amp;Frendz #BBNaija ,2020-08-29 23:33:06+00:00,0,5,,#BBNaija,
5854,ultimate_kombo,"Hewww!!! Somebody should tell Nengi to go and sleep oh! I don't have strength to fight on the TL this night oh! Nengi abeg comport yourself, don't say anything you don't mean this night #OwambeWithNengi #BBNaija",2020-08-29 23:33:06+00:00,7,68,,#OwambeWithNengi #BBNaija,
5855,SonaldoLust,Ozo should forget Nengi abeg...she belongs to the streets #BBNaija,2020-08-29 23:33:06+00:00,0,0,,#BBNaija,
5856,britlin_akpos,Nengi is gone gone #BBNaija,2020-08-29 23:33:06+00:00,0,0,,#BBNaija,
5857,LaRhette1,All those people shipping their faves with Kidd have no self esteem #BBNaija #BBNaijaLockdown,2020-08-29 23:33:06+00:00,0,3,,#BBNaija #BBNaijaLockdown,
5858,JLCPCB,"Only $2 for PCB Prototype, 24 Hours Fast Turn Order here https://jlcpcb.com/v JLCPCB The First Choice of Tech-Hackers!",2020-08-20 06:30:06+00:00,52,473,,,
5859,Miss_CynthiaE,What am I watching life na turn by what...Turn! #BBNaija,2020-08-29 23:33:06+00:00,0,1,,#BBNaija,
5860,dixrez,Can someone carry nengi away??like what is all this?? Can’t she let us rest? #bbnaija #BigBrothernaija2020,2020-08-29 23:33:06+00:00,0,1,,#bbnaija #BigBrothernaija2020,
5861,STAYonYourLANE,Who's Nengi really??? #BBNaija #BBNaijaLockdown2020,2020-08-29 23:33:05+00:00,0,0,,#BBNaija #BBNaijaLockdown2020,
5862,nana_dash_anani,Award goes to Nengi her acting skills #BBNaija,2020-08-29 23:33:05+00:00,0,1,,#BBNaija,
5863,pweedyadel,This Kidd guy is so blunt... mehnnn #BBNaija,2020-08-29 23:33:05+00:00,0,3,,#BBNaija,
5864,GraceVivacious,Kidd got bored then but now he’s back oo. Our sibling is back . #BBNaija,2020-08-29 23:33:05+00:00,0,1,,#BBNaija,
5865,Soul_Sindi2,"What is this ""I feel I feel I feel"" manje #BBNaija",2020-08-29 23:33:04+00:00,0,0,,#BBNaija,
5866,Nectar_4u,Kidd and Nengi I am enjoy this night tomorrow I will go back to my darling Kiddrica but for tonight e dey sweet me #BBNaija ,2020-08-29 23:33:04+00:00,2,35,,#BBNaija,
5867,Oluchi30256579,Its Nengi's turn this night #bbnaija,2020-08-29 23:33:04+00:00,0,1,,#bbnaija,
5868,JoyceeeEhi,Nengi isn't drunk one bit!!!! #BBNaijaLockdown #BBNaija,2020-08-29 23:33:04+00:00,0,5,,#BBNaijaLockdown #BBNaija,
5869,goo_geh,Please who can I stan properly in that house asides Nengi and Erica? I'm tired of those 2 abeg #BBNaija,2020-08-29 23:33:04+00:00,0,3,,#BBNaija,
5870,lydaybubbles,Triky tee leave that place!!!! #BBNaija,2020-08-29 23:33:04+00:00,0,1,,#BBNaija,
5871,slimlaydi,TF!!!!! I’m done!!!! #bbnaija,2020-08-29 23:33:04+00:00,0,0,,#bbnaija,
5872,dadashnami,Why is everyone now passing Kiddwaya and Nengi? Apoko people. #Bbnaija,2020-08-29 23:33:04+00:00,0,2,,#Bbnaija,
5873,BaddieAries,"Monkey Dey work, Baboon dey chop WHY ??? #BBNaija",2020-08-29 23:33:04+00:00,0,3,,#BBNaija,
5874,PunterNot,See how Ozo dey look Kidd... #bbnaija,2020-08-29 23:33:03+00:00,0,5,,#bbnaija,
5875,yacim986,Nengi is not drunk she knows exactly what she is doing. She don hear billionaire story and wants to die there stupid girl. #bbnaija,2020-08-29 23:33:03+00:00,0,3,,#bbnaija,
5876,AishaJana,"Kiddwaya just told Nengi, he got bored of her, Jesu! #BBNaija",2020-08-29 23:33:03+00:00,1,3,,#BBNaija,
5877,comrdan,"I love every bit of kiddwaya, just like me, sharp. #BBNaija",2020-08-29 23:33:03+00:00,0,1,,#BBNaija,
5878,Judicata_a,Trikytee what is it?? #bbnaija,2020-08-29 23:33:03+00:00,0,0,,#bbnaija,
5879,JLCPCB,"JLCPCB Prototype For $2/5pcs, 24 Hours Quick Turnaround. Get $23 Coupons For New Customer Free PCB SMT + $24 Coupons Monthly Order Here https://jlcpcb.com/v",2020-08-20 06:31:12+00:00,68,716,,,
